Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,RoundNumber
0 days 00:23:12.098000,29.0,67.0,1006.2,False,36.5,281,1.0,5
0 days 00:24:12.090000,29.0,67.0,1006.2,False,36.7,271,1.2,5
0 days 00:25:12.077000,28.9,67.0,1006.3,False,37.0,311,0.9,5
0 days 00:26:12.078000,28.9,66.0,1006.2,False,36.8,324,0.8,5
0 days 00:27:12.081000,28.9,65.0,1006.2,False,36.9,244,0.4,5
0 days 00:28:12.082000,28.9,64.0,1006.3,False,36.9,0,0.5,5
0 days 00:29:12.090000,28.9,64.0,1006.1,False,37.3,149,0.4,5
0 days 00:30:12.081000,28.9,63.0,1006.3,False,37.3,228,0.5,5
0 days 00:31:12.097000,29.0,62.0,1006.2,False,37.2,263,0.8,5
0 days 00:32:12.091000,29.0,62.0,1006.3,False,37.2,170,0.7,5
0 days 00:33:12.092000,29.3,61.0,1006.2,False,37.8,312,0.5,5
0 days 00:34:12.095000,29.5,61.0,1006.2,False,37.8,238,0.4,5
0 days 00:35:12.086000,29.6,59.0,1006.3,False,37.6,355,0.3,5
0 days 00:36:12.097000,29.7,55.0,1006.2,False,37.9,22,1.0,5
0 days 00:37:12.096000,29.6,56.0,1006.2,False,38.1,342,0.8,5
0 days 00:38:12.097000,29.7,55.0,1006.2,False,38.0,320,0.7,5
0 days 00:39:12.103000,29.6,55.0,1006.3,False,37.9,296,0.6,5
0 days 00:40:12.100000,29.7,55.0,1006.3,False,38.1,0,0.0,5
0 days 00:41:12.114000,29.7,55.0,1006.3,False,37.9,345,0.0,5
0 days 00:42:12.109000,29.7,55.0,1006.2,False,37.9,0,0.0,5
0 days 00:43:12.092000,29.7,55.0,1006.2,False,38.0,131,0.0,5
0 days 00:44:12.101000,29.6,57.0,1006.3,False,38.3,0,0.7,5
0 days 00:45:12.087000,29.7,58.0,1006.3,False,38.2,273,0.4,5
0 days 00:46:12.130000,29.7,60.0,1006.3,False,37.1,274,0.7,5
0 days 00:47:12.092000,29.6,61.0,1006.3,False,36.8,308,0.8,5
0 days 00:48:12.104000,29.5,61.0,1006.4,False,36.7,317,0.9,5
0 days 00:49:12.103000,29.4,62.0,1006.4,False,36.7,316,0.7,5
0 days 00:50:12.100000,29.2,63.0,1006.3,False,36.3,227,0.6,5
0 days 00:51:12.091000,29.1,61.0,1006.2,False,36.7,268,1.0,5
0 days 00:52:12.108000,29.1,60.0,1006.4,False,37.0,282,0.8,5
0 days 00:53:12.110000,29.0,60.0,1006.4,False,36.9,164,1.0,5
0 days 00:54:12.101000,29.1,60.0,1006.4,False,36.9,164,1.0,5
0 days 00:55:12.113000,29.3,59.0,1006.4,False,37.2,254,0.6,5
0 days 00:56:12.090000,29.4,58.0,1006.3,False,37.2,91,0.6,5
0 days 00:57:12.103000,29.6,58.0,1006.4,False,37.3,0,0.3,5
0 days 00:58:12.110000,29.7,51.0,1006.4,False,37.4,349,1.5,5
0 days 00:59:12.104000,29.8,50.0,1006.4,False,37.4,336,1.2,5
0 days 01:00:12.114000,29.7,50.0,1006.3,False,37.3,329,1.1,5
0 days 01:01:12.118000,29.7,53.0,1006.4,False,37.1,334,1.0,5
0 days 01:02:12.116000,29.8,53.0,1006.4,False,37.1,334,1.0,5
0 days 01:03:12.116000,29.8,56.0,1006.4,False,36.7,0,0.6,5
0 days 01:04:12.105000,29.8,56.0,1006.4,False,36.1,286,1.1,5
0 days 01:05:12.122000,29.8,57.0,1006.4,False,36.7,304,1.0,5
0 days 01:06:12.105000,29.8,57.0,1006.5,False,36.6,194,0.6,5
0 days 01:07:12.116000,29.8,56.0,1006.5,False,36.8,281,0.5,5
0 days 01:08:12.116000,29.9,56.0,1006.4,False,36.8,290,0.6,5
0 days 01:09:12.128000,29.9,55.0,1006.5,False,36.5,0,0.4,5
0 days 01:10:12.111000,30.0,56.0,1006.5,False,35.7,317,0.0,5
0 days 01:11:12.127000,30.0,56.0,1006.5,False,35.7,294,0.0,5
0 days 01:12:12.145000,30.1,51.0,1006.5,False,36.2,2,0.7,5
0 days 01:13:12.131000,30.3,48.0,1006.5,False,36.8,19,1.1,5
0 days 01:14:12.174000,30.3,47.0,1006.5,False,36.7,1,1.1,5
0 days 01:15:12.171000,30.3,47.0,1006.5,False,36.7,345,1.1,5
0 days 01:16:12.175000,30.4,46.0,1006.4,False,36.7,8,1.3,5
0 days 01:17:12.160000,30.5,46.0,1006.5,False,36.8,63,1.2,5
0 days 01:18:12.170000,30.7,45.0,1006.5,False,36.8,171,0.7,5
0 days 01:19:12.167000,30.9,45.0,1006.6,False,36.7,87,0.7,5
0 days 01:20:12.179000,31.0,45.0,1006.6,False,36.7,87,0.7,5
0 days 01:21:12.176000,31.0,45.0,1006.5,False,36.9,60,0.0,5
0 days 01:22:12.186000,31.1,45.0,1006.6,False,36.9,147,0.5,5
0 days 01:23:12.208000,31.3,45.0,1006.6,False,36.9,128,1.0,5
0 days 01:24:12.230000,31.4,45.0,1006.6,False,36.9,141,1.0,5
0 days 01:25:12.230000,31.4,44.0,1006.6,False,36.9,68,0.9,5
0 days 00:00:16.282000,28.4,61.0,1013.7,False,43.4,105,2.1,6
0 days 00:01:16.259000,28.5,61.0,1013.6,False,43.4,109,2.6,6
0 days 00:02:16.273000,28.5,61.0,1013.7,False,44.5,110,2.7,6
0 days 00:03:16.261000,28.5,62.0,1013.7,False,45.3,106,2.7,6
0 days 00:04:16.254000,28.5,62.0,1013.6,False,45.7,104,2.3,6
0 days 00:05:16.255000,28.5,61.0,1013.6,False,45.7,121,3.4,6
0 days 00:06:16.256000,28.5,61.0,1013.5,False,46.6,119,3.0,6
0 days 00:07:16.275000,28.6,60.0,1013.6,False,46.8,107,3.0,6
0 days 00:08:16.264000,28.6,61.0,1013.6,False,46.9,103,2.9,6
0 days 00:09:16.281000,28.7,60.0,1013.4,False,46.9,115,1.9,6
0 days 00:10:16.281000,28.8,61.0,1013.5,False,45.0,117,4.7,6
0 days 00:11:16.272000,28.8,62.0,1013.5,False,44.7,121,3.7,6
0 days 00:12:16.278000,28.6,62.0,1013.5,False,45.3,117,3.5,6
0 days 00:13:16.277000,28.6,63.0,1013.5,False,44.0,129,3.9,6
0 days 00:14:16.267000,28.6,62.0,1013.5,False,44.0,113,3.1,6
0 days 00:15:16.268000,28.6,62.0,1013.5,False,44.5,132,4.0,6
0 days 00:16:16.293000,28.6,62.0,1013.5,False,44.6,133,2.9,6
0 days 00:17:16.294000,28.6,61.0,1013.5,False,45.0,107,2.3,6
0 days 00:18:16.323000,28.5,61.0,1013.6,False,45.1,120,3.8,6
0 days 00:19:16.310000,28.5,61.0,1013.6,False,45.0,126,2.8,6
0 days 00:20:16.320000,28.5,60.0,1013.6,False,44.5,59,2.1,6
0 days 00:21:16.305000,28.5,60.0,1013.7,False,43.2,0,0.8,6
0 days 00:22:16.326000,28.5,61.0,1013.6,False,42.9,76,1.9,6
0 days 00:23:16.355000,28.5,62.0,1013.7,False,41.1,215,0.8,6
0 days 00:24:16.374000,28.4,61.0,1013.6,False,41.3,119,1.4,6
0 days 00:25:16.387000,28.3,61.0,1013.5,False,41.8,151,1.3,6
0 days 00:26:16.388000,28.3,61.0,1013.6,False,41.5,84,1.0,6
0 days 00:27:16.382000,28.3,61.0,1013.7,False,40.8,4,1.3,6
0 days 00:28:16.393000,28.3,61.0,1013.6,False,40.5,326,1.2,6
0 days 00:29:16.406000,28.2,60.0,1013.6,False,40.2,320,0.8,6
0 days 00:30:16.416000,28.1,60.0,1013.6,False,41.0,245,1.2,6
0 days 00:31:16.417000,28.1,60.0,1013.7,False,40.8,169,0.8,6
0 days 00:32:16.434000,28.1,60.0,1013.6,False,40.7,343,0.8,6
0 days 00:33:16.446000,28.1,60.0,1013.5,False,40.4,300,1.2,6
0 days 00:34:16.456000,28.0,61.0,1013.6,False,39.8,332,0.9,6
0 days 00:35:16.488000,28.0,61.0,1013.4,False,40.4,108,1.7,6
0 days 00:36:16.483000,27.9,61.0,1013.4,False,39.6,111,2.5,6
0 days 00:37:16.503000,27.8,63.0,1013.4,False,39.0,113,2.8,6
0 days 00:38:16.500000,27.6,63.0,1013.4,False,38.7,105,4.3,6
0 days 00:39:16.503000,27.6,65.0,1013.4,False,38.9,117,3.5,6
0 days 00:40:16.556000,27.5,65.0,1013.3,False,38.9,120,3.3,6
0 days 00:41:16.517000,27.5,64.0,1013.3,False,39.1,118,3.1,6
0 days 00:42:16.513000,27.5,65.0,1013.4,False,38.7,116,3.1,6
0 days 00:43:16.513000,27.5,65.0,1013.3,False,38.7,104,2.8,6
0 days 00:44:16.506000,27.5,65.0,1013.5,False,39.2,43,2.0,6
0 days 00:45:16.542000,27.5,65.0,1013.5,False,39.6,101,1.1,6
0 days 00:46:16.563000,27.6,65.0,1013.4,False,39.4,0,2.0,6
0 days 00:47:16.560000,27.6,65.0,1013.5,False,38.7,120,0.8,6
0 days 00:48:16.550000,27.6,65.0,1013.5,False,38.7,71,2.3,6
0 days 00:49:16.579000,27.6,65.0,1013.5,False,39.0,107,1.5,6
0 days 00:50:16.586000,27.5,65.0,1013.5,False,39.0,112,3.4,6
0 days 00:51:16.578000,27.5,65.0,1013.4,False,38.6,102,3.3,6
0 days 00:52:16.601000,27.5,66.0,1013.5,False,38.4,117,3.4,6
0 days 00:53:16.610000,27.4,66.0,1013.5,False,38.3,137,3.2,6
0 days 00:54:16.595000,27.5,66.0,1013.6,False,38.7,109,2.9,6
0 days 00:55:16.613000,27.5,65.0,1013.6,False,38.8,112,2.8,6
0 days 00:56:16.578000,27.5,66.0,1013.6,False,38.4,110,2.4,6
0 days 00:57:16.609000,27.5,65.0,1013.6,False,38.6,117,2.3,6
0 days 00:58:16.603000,27.4,65.0,1013.5,False,38.6,101,1.8,6
0 days 00:59:16.672000,27.4,65.0,1013.5,False,38.7,111,2.0,6
0 days 01:00:16.602000,27.4,65.0,1013.4,False,38.9,115,2.6,6
0 days 01:01:16.587000,27.4,65.0,1013.6,False,38.9,113,3.1,6
0 days 01:02:16.664000,27.5,65.0,1013.5,False,39.2,111,3.7,6
0 days 01:03:16.615000,27.5,65.0,1013.5,False,39.4,115,3.5,6
0 days 01:04:16.606000,27.7,64.0,1013.4,False,40.2,113,3.4,6
0 days 01:05:16.610000,27.7,65.0,1013.3,False,40.2,115,3.9,6
0 days 01:06:16.607000,27.7,65.0,1013.4,False,39.7,109,2.9,6
0 days 01:07:16.627000,27.8,64.0,1013.3,False,39.7,107,3.4,6
0 days 01:08:16.617000,27.8,64.0,1013.3,False,39.5,113,3.1,6
0 days 01:09:16.617000,27.8,64.0,1013.4,False,39.2,121,3.5,6
0 days 01:10:16.636000,27.8,65.0,1013.3,False,38.6,120,3.2,6
0 days 01:11:16.631000,27.8,65.0,1013.3,False,38.3,115,4.1,6
0 days 01:12:16.633000,27.6,65.0,1013.3,False,38.2,118,3.0,6
0 days 01:13:16.643000,27.5,65.0,1013.3,False,38.7,106,2.3,6
0 days 01:14:16.660000,27.6,65.0,1013.3,False,38.7,98,2.7,6
0 days 01:15:16.673000,27.5,65.0,1013.2,False,38.6,33,0.8,6
0 days 01:16:16.695000,27.6,65.0,1013.3,False,38.9,72,2.2,6
0 days 01:17:16.697000,27.6,65.0,1013.1,False,38.7,116,2.0,6
0 days 00:00:45.252000,22.5,32.0,1008.7,False,40.6,293,3.0,7
0 days 00:01:45.252000,22.5,31.0,1008.8,False,40.7,298,2.1,7
0 days 00:02:45.252000,22.5,31.0,1008.6,False,40.6,268,1.9,7
0 days 00:03:45.258000,22.5,31.0,1008.7,False,41.0,272,2.0,7
0 days 00:04:45.241000,22.5,32.0,1008.6,False,41.1,253,1.8,7
0 days 00:05:45.247000,22.5,31.0,1008.6,False,41.6,285,2.2,7
0 days 00:06:45.247000,22.5,30.0,1008.5,False,41.6,295,2.7,7
0 days 00:07:45.253000,22.6,29.0,1008.7,False,41.4,175,1.9,7
0 days 00:08:45.259000,22.5,30.0,1008.6,False,41.3,288,1.8,7
0 days 00:09:45.244000,22.4,31.0,1008.6,False,41.1,252,2.5,7
0 days 00:10:45.244000,22.1,31.0,1008.6,False,40.2,286,1.9,7
0 days 00:11:45.260000,22.1,31.0,1008.6,False,40.2,286,1.9,7
0 days 00:12:45.261000,22.1,30.0,1008.7,False,39.4,274,2.3,7
0 days 00:13:45.245000,22.2,31.0,1008.6,False,39.4,301,1.2,7
0 days 00:14:45.261000,22.3,32.0,1008.6,False,39.6,302,0.8,7
0 days 00:15:45.293000,22.4,32.0,1008.6,False,40.5,314,2.1,7
0 days 00:16:45.294000,22.6,30.0,1008.7,False,40.7,303,3.6,7
0 days 00:17:45.294000,22.7,31.0,1008.7,False,40.7,320,2.7,7
0 days 00:18:45.294000,22.7,30.0,1008.6,False,40.6,281,1.7,7
0 days 00:19:45.311000,22.7,30.0,1008.6,False,40.7,317,2.0,7
0 days 00:20:45.299000,22.9,30.0,1008.6,False,40.7,312,0.9,7
0 days 00:21:45.308000,22.8,30.0,1008.6,False,41.1,283,2.6,7
0 days 00:22:45.315000,22.9,30.0,1008.7,False,41.2,292,3.4,7
0 days 00:23:45.331000,22.9,30.0,1008.6,False,41.2,320,3.0,7
0 days 00:24:45.331000,22.9,30.0,1008.7,False,41.0,297,2.7,7
0 days 00:25:45.363000,22.7,32.0,1008.6,False,40.0,273,2.3,7
0 days 00:26:45.363000,22.6,31.0,1008.6,False,39.5,283,2.8,7
0 days 00:27:45.379000,22.3,30.0,1008.7,False,38.7,297,2.2,7
0 days 00:28:45.380000,22.1,31.0,1008.6,False,38.1,287,1.1,7
0 days 00:29:45.380000,22.1,30.0,1008.5,False,37.6,45,0.7,7
0 days 00:30:45.380000,22.1,31.0,1008.6,False,37.4,268,0.4,7
0 days 00:31:45.396000,22.0,31.0,1008.7,False,37.3,320,1.3,7
0 days 00:32:45.397000,22.0,32.0,1008.6,False,37.4,302,2.0,7
0 days 00:33:45.382000,22.1,33.0,1008.6,False,38.1,332,2.7,7
0 days 00:34:45.398000,22.3,31.0,1008.7,False,39.0,298,2.3,7
0 days 00:35:45.398000,22.5,31.0,1008.6,False,39.2,312,2.5,7
0 days 00:36:45.399000,22.5,31.0,1008.6,False,39.5,330,3.0,7
0 days 00:37:45.399000,22.6,32.0,1008.7,False,39.8,261,0.8,7
0 days 00:38:45.399000,22.8,31.0,1008.6,False,39.8,82,1.2,7
0 days 00:39:45.400000,22.9,31.0,1008.5,False,39.0,124,1.7,7
0 days 00:40:45.400000,22.9,31.0,1008.7,False,38.5,105,2.3,7
0 days 00:41:45.401000,22.9,31.0,1008.6,False,38.2,333,1.7,7
0 days 00:42:45.401000,22.9,32.0,1008.6,False,37.7,255,1.1,7
0 days 00:43:45.402000,22.9,32.0,1008.7,False,37.0,286,1.5,7
0 days 00:44:45.402000,22.8,32.0,1008.7,False,36.9,285,3.6,7
0 days 00:45:45.405000,22.8,33.0,1008.7,False,36.3,315,2.4,7
0 days 00:46:45.405000,22.7,32.0,1008.7,False,36.3,164,2.1,7
0 days 00:47:45.421000,22.6,33.0,1008.6,False,36.4,271,2.1,7
0 days 00:48:45.437000,22.5,33.0,1008.7,False,37.1,295,1.4,7
0 days 00:49:45.453000,22.6,32.0,1008.7,False,38.2,281,2.1,7
0 days 00:50:45.439000,22.7,33.0,1008.6,False,38.7,266,1.7,7
0 days 00:51:45.455000,22.7,33.0,1008.6,False,39.2,309,1.6,7
0 days 00:52:45.455000,22.7,32.0,1008.6,False,39.6,193,2.2,7
0 days 00:53:45.471000,22.8,33.0,1008.5,False,39.7,322,1.7,7
0 days 00:54:45.474000,22.9,32.0,1008.6,False,39.8,334,2.0,7
0 days 00:55:45.458000,22.9,32.0,1008.6,False,39.8,265,1.4,7
0 days 00:56:45.474000,23.0,32.0,1008.6,False,39.8,301,1.8,7
0 days 00:57:45.490000,23.0,32.0,1008.7,False,39.8,294,1.3,7
0 days 00:58:45.506000,22.9,32.0,1008.5,False,40.3,285,1.9,7
0 days 00:59:45.506000,22.9,31.0,1008.6,False,40.3,296,2.2,7
0 days 01:00:45.522000,22.9,32.0,1008.6,False,40.3,314,2.5,7
0 days 01:01:45.491000,22.9,30.0,1008.6,False,40.4,257,2.4,7
0 days 01:02:45.501000,23.0,29.0,1008.6,False,40.4,323,1.8,7
0 days 01:03:45.502000,23.0,30.0,1008.6,False,40.5,278,2.2,7
0 days 01:04:45.502000,22.8,30.0,1008.6,False,40.5,276,2.2,7
0 days 01:05:45.518000,22.8,30.0,1008.7,False,40.5,237,1.2,7
0 days 01:06:45.540000,22.8,30.0,1008.6,False,40.7,236,1.2,7
0 days 01:07:45.532000,22.8,31.0,1008.6,False,40.7,325,0.5,7
0 days 01:08:45.550000,22.8,30.0,1008.7,False,40.8,306,1.5,7
0 days 01:09:45.535000,22.9,30.0,1008.6,False,40.7,322,2.4,7
0 days 01:10:45.551000,23.0,30.0,1008.6,False,40.7,310,2.3,7
0 days 01:11:45.543000,23.0,30.0,1008.6,False,40.7,285,1.7,7
0 days 01:12:45.555000,23.1,30.0,1008.5,False,40.7,301,2.6,7
0 days 01:13:45.565000,23.1,30.0,1008.6,False,40.6,284,3.3,7
0 days 01:14:45.543000,23.0,29.0,1008.7,False,40.4,287,2.6,7
0 days 01:15:45.543000,23.0,30.0,1008.6,False,40.1,0,1.6,7
0 days 01:16:45.559000,22.9,30.0,1008.6,False,40.0,170,0.7,7
0 days 01:17:45.544000,22.9,30.0,1008.6,False,39.3,275,1.4,7
0 days 01:18:45.544000,22.9,30.0,1008.6,False,39.3,267,1.4,7
0 days 01:19:45.550000,23.0,30.0,1008.7,False,39.5,298,2.1,7
0 days 01:20:45.550000,23.2,29.0,1008.6,False,39.7,296,2.0,7
0 days 01:21:45.545000,23.3,29.0,1008.6,False,39.5,301,2.8,7
0 days 01:22:45.556000,23.3,27.0,1008.6,False,39.4,318,2.6,7
0 days 01:23:45.546000,23.3,28.0,1008.6,False,39.4,300,2.6,7
0 days 01:24:45.559000,23.3,28.0,1008.6,False,39.4,300,3.1,7
0 days 01:25:45.621000,23.2,28.0,1008.7,False,39.4,308,2.6,7
0 days 01:26:45.558000,23.3,29.0,1008.6,False,39.2,316,1.2,7
0 days 01:27:45.564000,23.3,28.0,1008.6,False,39.0,143,2.0,7
0 days 01:28:45.564000,23.3,28.0,1008.6,False,38.3,145,0.9,7
0 days 01:29:45.549000,23.2,28.0,1008.6,False,38.3,256,1.2,7
0 days 01:30:45.564000,23.3,29.0,1008.5,False,38.5,317,1.8,7
0 days 01:31:45.565000,23.3,29.0,1008.6,False,38.5,289,2.4,7
0 days 01:32:45.549000,23.3,29.0,1008.6,False,38.9,302,2.6,7
0 days 01:33:45.565000,23.2,29.0,1008.5,False,39.0,292,1.6,7
0 days 01:34:45.581000,23.1,28.0,1008.6,False,39.0,306,1.9,7
0 days 01:35:45.555000,23.1,29.0,1008.7,False,39.0,267,1.9,7
0 days 01:36:45.571000,23.1,29.0,1008.6,False,39.0,296,2.0,7
0 days 01:37:45.556000,23.0,28.0,1008.6,False,38.8,295,2.6,7
0 days 01:38:45.571000,23.0,29.0,1008.6,False,38.8,267,1.3,7
0 days 01:39:45.556000,22.9,29.0,1008.5,False,38.8,251,1.8,7
0 days 01:40:45.572000,23.0,30.0,1008.6,False,38.4,283,1.4,7
0 days 01:41:45.573000,23.1,29.0,1008.7,False,38.1,249,1.6,7
0 days 01:42:45.573000,23.2,30.0,1008.6,False,38.3,260,2.9,7
0 days 01:43:45.573000,23.2,30.0,1008.6,False,38.2,281,1.9,7
0 days 01:44:45.574000,23.1,30.0,1008.6,False,38.3,332,1.1,7
0 days 01:45:45.558000,23.1,30.0,1008.5,False,38.2,299,1.7,7
0 days 01:46:45.574000,23.0,30.0,1008.6,False,38.0,349,2.5,7
0 days 01:47:45.575000,22.9,31.0,1008.7,False,38.0,322,2.3,7
0 days 01:48:45.575000,22.9,30.0,1008.7,False,37.9,288,1.8,7
0 days 01:49:45.575000,23.0,30.0,1008.6,False,37.5,290,0.5,7
0 days 00:00:12.962000,21.3,57.0,1015.2,False,41.9,289,1.3,8
0 days 00:01:12.985000,21.4,57.0,1015.2,False,41.8,181,0.4,8
0 days 00:02:12.985000,21.1,59.0,1015.2,False,41.3,148,0.7,8
0 days 00:03:13.001000,21.0,60.0,1015.1,False,41.3,28,0.8,8
0 days 00:04:12.986000,21.1,59.0,1015.1,False,41.8,338,0.7,8
0 days 00:05:13.002000,21.2,58.0,1015.2,False,41.8,175,0.8,8
0 days 00:06:13.034000,21.2,58.0,1015.0,False,41.8,347,1.5,8
0 days 00:07:13.034000,21.3,57.0,1015.1,False,42.0,0,0.6,8
0 days 00:08:13.031000,21.2,57.0,1015.0,False,42.0,211,1.1,8
0 days 00:09:13.036000,21.0,60.0,1015.1,False,40.5,265,1.8,8
0 days 00:10:13.014000,21.0,62.0,1015.0,False,40.6,283,0.5,8
0 days 00:11:13.030000,21.0,61.0,1015.1,False,40.6,176,0.6,8
0 days 00:12:13.031000,21.0,61.0,1015.0,False,40.9,189,1.4,8
0 days 00:13:13.047000,21.0,62.0,1015.1,False,40.8,314,0.7,8
0 days 00:14:13.032000,21.0,62.0,1015.1,False,41.1,281,0.6,8
0 days 00:15:13.017000,21.0,60.0,1015.0,False,41.3,318,0.3,8
0 days 00:16:13.033000,21.1,58.0,1015.1,False,41.1,148,0.5,8
0 days 00:17:13.033000,21.0,59.0,1015.1,False,41.1,328,1.0,8
0 days 00:18:13.041000,20.9,60.0,1015.0,False,40.6,187,0.7,8
0 days 00:19:13.035000,21.0,59.0,1015.1,False,41.1,0,0.4,8
0 days 00:20:13.020000,21.1,59.0,1015.1,False,41.1,300,0.8,8
0 days 00:21:13.036000,21.2,59.0,1015.1,False,41.7,199,0.8,8
0 days 00:22:13.034000,21.4,57.0,1015.1,False,41.7,220,0.9,8
0 days 00:23:13.028000,21.6,58.0,1015.1,False,41.8,213,1.3,8
0 days 00:24:13.036000,21.5,58.0,1015.1,False,41.7,228,0.7,8
0 days 00:25:13.029000,21.5,58.0,1015.1,False,41.4,291,0.8,8
0 days 00:26:13.045000,21.5,57.0,1015.1,False,41.4,337,1.1,8
0 days 00:27:13.030000,21.5,58.0,1015.1,False,41.5,182,0.8,8
0 days 00:28:13.030000,21.4,56.0,1015.2,False,41.2,320,0.9,8
0 days 00:29:13.047000,21.4,58.0,1015.2,False,41.3,193,0.7,8
0 days 00:30:13.032000,21.3,58.0,1015.1,False,41.4,183,1.8,8
0 days 00:31:13.033000,21.3,58.0,1015.1,False,41.5,0,0.7,8
0 days 00:32:13.033000,21.5,59.0,1015.1,False,41.2,182,0.7,8
0 days 00:33:13.065000,21.5,59.0,1015.0,False,41.2,198,2.0,8
0 days 00:34:13.050000,21.6,59.0,1014.9,False,41.1,188,1.0,8
0 days 00:35:13.050000,21.7,58.0,1014.9,False,41.1,257,0.7,8
0 days 00:36:13.082000,21.5,60.0,1015.0,False,39.4,299,0.9,8
0 days 00:37:13.091000,21.3,62.0,1015.0,False,39.4,33,0.6,8
0 days 00:38:13.086000,21.2,61.0,1015.0,False,40.0,24,0.6,8
0 days 00:39:13.136000,21.3,59.0,1015.0,False,40.5,337,0.8,8
0 days 00:40:13.100000,21.2,60.0,1015.0,False,40.5,304,1.5,8
0 days 00:41:13.117000,21.3,61.0,1014.9,False,40.1,243,0.8,8
0 days 00:42:13.102000,21.2,61.0,1014.9,False,40.1,311,0.0,8
0 days 00:43:13.118000,21.0,61.0,1015.0,False,40.3,343,1.0,8
0 days 00:44:13.150000,21.0,61.0,1014.9,False,39.9,0,0.5,8
0 days 00:45:13.135000,21.1,60.0,1014.9,False,40.5,304,0.7,8
0 days 00:46:13.151000,21.1,60.0,1014.9,False,40.7,343,0.7,8
0 days 00:47:13.168000,21.1,59.0,1014.8,False,40.8,224,1.0,8
0 days 00:48:13.168000,21.2,58.0,1014.9,False,40.9,251,0.8,8
0 days 00:49:13.169000,21.2,57.0,1014.9,False,41.3,181,0.7,8
0 days 00:50:13.169000,21.2,59.0,1014.9,False,40.7,145,1.1,8
0 days 00:51:13.170000,21.2,58.0,1014.9,False,40.6,331,0.4,8
0 days 00:52:13.170000,21.1,59.0,1014.9,False,40.9,314,1.0,8
0 days 00:53:13.186000,21.1,57.0,1014.8,False,40.1,183,1.1,8
0 days 00:54:13.171000,21.1,57.0,1014.8,False,40.1,344,0.6,8
0 days 00:55:13.187000,21.1,57.0,1014.9,False,40.1,296,1.1,8
0 days 00:56:13.172000,21.2,57.0,1014.9,False,40.4,338,1.0,8
0 days 00:57:13.187000,21.2,58.0,1014.7,False,39.7,339,1.9,8
0 days 00:58:13.172000,21.0,59.0,1014.8,False,39.4,344,1.3,8
0 days 00:59:13.187000,20.9,60.0,1014.8,False,38.7,343,1.5,8
0 days 01:00:13.188000,20.8,61.0,1014.7,False,38.9,313,1.9,8
0 days 01:01:13.188000,20.8,60.0,1014.8,False,39.4,180,1.9,8
0 days 01:02:13.188000,20.7,61.0,1014.7,False,39.6,183,0.7,8
0 days 01:03:13.189000,20.8,60.0,1014.8,False,39.9,0,1.0,8
0 days 01:04:13.189000,20.9,61.0,1014.9,False,40.1,179,0.4,8
0 days 01:05:13.189000,21.1,60.0,1014.7,False,39.6,178,1.0,8
0 days 01:06:13.190000,21.0,61.0,1014.8,False,39.6,204,1.8,8
0 days 01:07:13.179000,21.1,60.0,1014.8,False,40.2,321,0.6,8
0 days 01:08:13.207000,21.1,59.0,1014.7,False,40.5,0,0.8,8
0 days 01:09:13.189000,21.1,60.0,1014.8,False,39.9,108,0.4,8
0 days 01:10:13.211000,21.1,61.0,1014.6,False,39.9,178,0.8,8
0 days 01:11:13.196000,21.2,60.0,1014.8,False,40.0,135,1.0,8
0 days 01:12:13.181000,21.1,60.0,1014.7,False,40.0,211,1.1,8
0 days 01:13:13.181000,21.2,58.0,1014.8,False,40.3,263,1.0,8
0 days 01:14:13.182000,21.3,58.0,1014.7,False,40.3,325,0.7,8
0 days 01:15:13.182000,21.1,58.0,1014.8,False,40.0,288,1.2,8
0 days 01:16:13.199000,20.9,59.0,1014.8,False,39.1,281,1.0,8
0 days 01:17:13.183000,20.9,59.0,1014.8,False,38.6,317,0.6,8
0 days 01:18:13.184000,20.9,60.0,1014.8,False,39.1,0,1.1,8
0 days 01:19:13.200000,20.9,60.0,1014.9,False,39.2,271,0.8,8
0 days 01:20:13.200000,21.0,60.0,1014.9,False,39.2,0,0.4,8
0 days 01:21:13.195000,21.0,60.0,1014.9,False,38.9,58,0.0,8
0 days 01:22:13.196000,21.0,61.0,1014.8,False,38.9,314,0.4,8
0 days 01:23:13.201000,21.1,61.0,1014.8,False,39.8,191,0.7,8
0 days 01:24:13.197000,21.3,60.0,1014.8,False,39.8,194,1.3,8
0 days 01:25:13.197000,21.3,59.0,1014.7,False,39.8,158,1.2,8
0 days 01:26:13.198000,21.1,59.0,1014.7,False,38.8,125,1.6,8
0 days 01:27:13.205000,21.0,62.0,1014.7,False,37.2,0,0.7,8
0 days 01:28:13.205000,20.9,63.0,1014.7,False,37.2,0,0.5,8
0 days 01:29:13.221000,20.8,62.0,1014.7,False,37.3,29,0.5,8
0 days 01:30:13.206000,20.8,63.0,1014.8,False,37.5,0,0.5,8
0 days 01:31:13.206000,20.9,64.0,1014.8,False,37.5,190,0.0,8
0 days 01:32:13.207000,21.0,62.0,1014.7,False,37.8,179,0.7,8
0 days 00:00:47.538000,29.5,33.0,1005.5,False,48.8,221,2.0,9
0 days 00:01:47.541000,29.5,33.0,1005.5,False,48.5,208,2.3,9
0 days 00:02:47.540000,29.5,33.0,1005.4,False,48.4,194,2.9,9
0 days 00:03:47.546000,29.4,34.0,1005.4,False,48.4,195,2.2,9
